file,type,line,frame
  84 |             expect(error).toBe(null);
> 85 |             expect(pond.getFiles().length).toBe(0);
     |                                                ^ Magic Number
  86 |             done();
  87 |         };
  88 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/removeFile.test.js,Magic Number,"{'line': 112, 'column': 48, 'index': 2922}","  110 |             expect(error.type).toBe('error');
  111 |             expect(onremovefile).not.toHaveBeenCalled();
> 112 |             expect(pond.getFiles().length).toBe(1);
      |                                                ^ Magic Number
  113 |             done();
  114 |         };
  115 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/removeFile.test.js,Sleepy Test,"{'line': 77, 'column': 16, 'index': 1955}","  75 |             ...server,
  76 |             remove: (source, load, error) => {
> 77 |                 setTimeout(() => {
     |                ^ Sleepy Test
  78 |                     load();
  79 |                 }, 10);
  80 |             },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/removeFile.test.js,Sleepy Test,"{'line': 100, 'column': 16, 'index': 2536}","   98 |             ...server,
   99 |             remove: (source, load, error) => {
> 100 |                 setTimeout(() => {
      |                ^ Sleepy Test
  101 |                     error('fail');
  102 |                 }, 10);
  103 |             },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/contentDisposition.test.js,Conditional Test Logic,"{'line': 42, 'column': 6, 'index': 1640}","  40 |             expected: 'file name.jpg',
  41 |         },
> 42 |     ].forEach(header => {
     |      ^ Conditional Test Logic
  43 |         test(`Can parse: ""${header.value}""`, () => {
  44 |             const name = getFileNameFromHeader(header.value);
  45 |             expect(name).toBe(header.expected);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Conditional Test Logic,"{'line': 11, 'column': 8, 'index': 307}","   9 |
  10 |     const createPond = options => {
> 11 |         if (pond) {
     |        ^ Conditional Test Logic
  12 |             pond.destroy();
  13 |         }
  14 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 45}","  43 |     };
  44 |
> 45 |     test('oninit', done => {
     |    ^ Unknown Test
  46 |         createPond({
  47 |             oninit: () => {
  48 |                 done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 53}","  51 |     });
  52 |
> 53 |     test('onaddfilestart', done => {
     |    ^ Unknown Test
  54 |         createPond();
  55 |         pond.onaddfilestart = () => {
  56 |             done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 61}","  59 |     });
  60 |
> 61 |     test('onaddfileprogress', done => {
     |    ^ Unknown Test
  62 |         createPond();
  63 |         pond.onaddfilestart = () => {
  64 |             done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 69}","  67 |     });
  68 |
> 69 |     test('onaddfile', done => {
     |    ^ Unknown Test
  70 |         createPond();
  71 |         pond.onaddfilestart = () => {
  72 |             done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 77}","  75 |     });
  76 |
> 77 |     test('onerror', done => {
     |    ^ Unknown Test
  78 |         // we don't want the console error about the server call failure to muddy up the console
  79 |         const restoreConsole = mockConsole();
  80 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 93}","  91 |     });
  92 |
> 93 |     test('onremovefile', done => {
     |    ^ Unknown Test
  94 |         createPond();
  95 |         pond.files = [data];
  96 |         pond.onremovefile = () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 102}","  100 |     });
  101 |
> 102 |     test('onprocessfilestart', done => {
      |    ^ Unknown Test
  103 |         createPond();
  104 |         pond.onprocessfilestart = () => {
  105 |             done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 110}","  108 |     });
  109 |
> 110 |     test('onprocessfileprogress', done => {
      |    ^ Unknown Test
  111 |         createPond();
  112 |         pond.onprocessfileprogress = () => {
  113 |             done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 118}","  116 |     });
  117 |
> 118 |     test('onprocessfileabort', done => {
      |    ^ Unknown Test
  119 |         createPond();
  120 |         pond.onprocessfileabort = () => {
  121 |             done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/callbacks.test.js,Unknown Test,"{'column': 4, 'line': 128}","  126 |     });
  127 |
> 128 |     test('onprocessfile', done => {
      |    ^ Unknown Test
  129 |         createPond();
  130 |         pond.onprocessfile = () => {
  131 |             done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/addFile.test.js,Conditional Test Logic,"{'line': 8, 'column': 8, 'index': 159}","   6 |
   7 |     beforeEach(() => {
>  8 |         if (pond) {
     |        ^ Conditional Test Logic
   9 |             pond.destroy();
  10 |         }
  11 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/addFile.test.js,Unknown Test,"{'column': 4, 'line': 20}","  18 |     });
  19 |
> 20 |     test('add file', done => {
     |    ^ Unknown Test
  21 |         const data = new File(['Hello World!'], 'dummy.txt', {
  22 |             type: 'text/plain',
  23 |             lastModified: new Date(),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/addFile.test.js,Unknown Test,"{'column': 4, 'line': 30}","  28 |     });
  29 |
> 30 |     test('add blob', done => {
     |    ^ Unknown Test
  31 |         const data = new Blob(['Hello World!'], { type: 'text/plain' });
  32 |         pond.addFile(data).then(item => {
  33 |             done();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/filepond/src/js/__tests__/addFile.test.js,Unknown Test,"{'column': 4, 'line': 37}","  35 |     });
  36 |
> 37 |     test('add base64 string', done => {
     |    ^ Unknown Test
  38 |         const data = 'data:text/plain;base64,SGVsbG8sIFdvcmxkIQ==';
  39 |         pond.addFile(data).then(item => {
  40 |             done();"
