file,type,line,method,methodStart,methodEnd,source
/test/Model.spec.js,ConditionalTestLogic,"{'startLine':401,'endLine':411}","it(""Supports RxJS 5."", (done) => {
        let onNextCalled = 0,
            onErrorCalled = 0,
            onCompletedCalled = 0,
            unusubscribeCalled = 0,
            dataSourceGetCalled = 0;

        const model = new Model({
            cache: {
                list: {
                    0: { name: ""test"" },
                },
            },
            source: {
                get() {
                    return {
                        subscribe(observerOrOnNext, onError, onCompleted) {
                            dataSourceGetCalled++;
                            const handle = setTimeout(() => {
                                const response = {
                                    jsonGraph: {
                                        list: {
                                            1: { name: ""another test"" },
                                        },
                                    },
                                    paths: [""list"", 1, ""name""],
                                };

                                if (typeof observerOrOnNext === ""function"") {
                                    observerOrOnNext(response);
                                    onCompleted();
                                } else {
                                    observerOrOnNext.onNext(response);
                                    observerOrOnNext.onCompleted();
                                }
                            });

                            return {
                                dispose() {
                                    unusubscribeCalled++;
                                    clearTimeout(handle);
                                },
                            };
                        },
                    };
                },
            },
        });

        const subscription = rxjs.Observable.from(
            model.get(""list[0,1].name"")
        ).subscribe(
            (value) => {
                onNextCalled++;
            },
            (error) => {
                onErrorCalled++;
            },
            () => {
                onCompletedCalled++;
            }
        );

        subscription.unsubscribe();

        if (
            dataSourceGetCalled === 1 &&
            !onNextCalled &&
            unusubscribeCalled === 1 &&
            !onErrorCalled &&
            !onCompletedCalled
        ) {
            done();
        } else {
            done(new Error(""DataSource unsubscribe not called.""));
        }
    })",336,412,snuts
/test/Model.spec.js,NonFunctionalStatement,"{'startLine':518,'endLine':518}","it(""should throw an error on invalid input when calling Model:get"", (done) => {
            const model = new Model();
            model.get('{""foobar"":[]}').subscribe(
                () => {},
                (e) => {
                    expect(e).toBeInstanceOf(Error);
                    expect(e.message).toMatchInlineSnapshot(
                        `""Path syntax validation error -- Unexpected token. -- {\\""""`
                    );
                    done();
                },
                () => {
                    done(
                        new Error(
                            ""Did not receive an error when one was expected""
                        )
                    );
                }
            );
        })",515,534,snuts
/test/Model.spec.js,NonFunctionalStatement,"{'startLine':539,'endLine':539}","it(""should throw an error on invalid input when calling Model:set"", (done) => {
            const model = new Model();
            model.set({ path: '{""foobar"":[]}' }).subscribe(
                () => {},
                (e) => {
                    expect(e).toBeInstanceOf(Error);
                    expect(e.message).toMatchInlineSnapshot(
                        `""Path syntax validation error -- Unexpected token. -- {\\""""`
                    );
                    done();
                },
                () => {
                    done(
                        new Error(
                            ""Did not receive an error when one was expected""
                        )
                    );
                }
            );
        })",536,555,snuts
/test/Model.spec.js,SubOptimalAssert,"{'startLine':68,'endLine':68}","it(""should construct a new Model when calling the falcor module function"", () => {
        expect(falcor() instanceof falcor.Model).toBe(true);
    })",67,69,snuts
/test/set/edge-cases.spec.js,ConditionalTestLogic,"{'startLine':98,'endLine':100}","it(""set blows away the cache."", function() {
        var model = new Model({});
        var get = [[""genreList"", 1, 0, ""summary""]];

        // this mimicks the server setting cycle from the router.
        var set = [
            {
                jsonGraph: {""genreList"": {
                    ""0"": { ""$type"": $path, ""value"": [""lists"", ""abcd""] },
                    ""1"": { ""$type"": $path, ""value"": [""lists"", ""my-list""] }
                }},
                paths: [['genreList', {to:1}, 0, 'summary']]
            },
            {
                jsonGraph: {""lists"": {
                    ""abcd"": { ""0"": { ""$type"": $path, ""value"": [""videos"", 1234] } },
                    ""my-list"": { ""$type"": $path, ""value"": [""lists"", ""1x5x""] }
                }},
                paths: [[""genreList"", 1, 0, ""summary""]]
            },
            {
                jsonGraph: {""lists"": {""1x5x"": {
                    ""0"": { ""$type"": $path, ""value"": [""videos"", 553] }
                }}},
                paths: [[""genreList"", 1, 0, ""summary""]]
            },
            {
                jsonGraph: {""videos"": {""553"": {""summary"": {
                    ""$size"": 10,
                    ""$type"": $atom,
                    ""value"": {
                        ""title"": ""Running Man"",
                        ""url"": ""/movies/553""
                    }
                }}}},
                paths: [[""genreList"", 1, 0, ""summary""]]
            }
        ];

        set.forEach(function(s, i) {
            model._setJSONGs(model, [s]);
            if (i === 2) {
                expect(model._root.cache.lists).toBeDefined();
            }
        });

        model._getPathValuesAsPathMap(model, get, function(x) {
            expect(x).toEqual({ json: { genreList: { 1: { 0: { summary: {
                    ""title"": ""Running Man"",
                    ""url"": ""/movies/553""
                } } } } }
            });
        });
    })",57,110,snuts
/test/set/edge-cases.spec.js,NonFunctionalStatement,"{'startLine':5,'endLine':5}",Unknown,,,snuts
/test/response/ModelResponseObserver.spec.js,NonFunctionalStatement,"{'startLine':68,'endLine':68}","it(
        ""should call onError callback max 1 time when no matter how many times onError is called on ModelResponseObserver"",
        function() {
            var onErrorValues = [];
            var modelResponseObserver = new ModelResponseObserver(
                function() {},
                function(e) {
                    onErrorValues.push(e);
                }
            );
            modelResponseObserver.onError(1);
            modelResponseObserver.onError(2);

            expect(onErrorValues.length).toBe(1);
            expect(onErrorValues[0]).toBe(1);
        }
    )",63,79,snuts
/test/response/ModelResponseObserver.spec.js,NonFunctionalStatement,"{'startLine':86,'endLine':86}","it(
        ""should call onCompleted callback max 1 time when no matter how many times onCompleted is called on ModelResponseObserver"",
        function() {
            var onCompletedValues = [];
            var modelResponseObserver = new ModelResponseObserver(
                function() {},
                function() {},
                function(value) {
                    onCompletedValues.push(value);
                }
            );
            modelResponseObserver.onCompleted(1);
            modelResponseObserver.onCompleted(2);

            expect(onCompletedValues.length).toBe(1);
            expect(onCompletedValues[0]).toBe(undefined);
        }
    )",81,98,snuts
/test/response/ModelResponseObserver.spec.js,NonFunctionalStatement,"{'startLine':87,'endLine':87}","it(
        ""should call onCompleted callback max 1 time when no matter how many times onCompleted is called on ModelResponseObserver"",
        function() {
            var onCompletedValues = [];
            var modelResponseObserver = new ModelResponseObserver(
                function() {},
                function() {},
                function(value) {
                    onCompletedValues.push(value);
                }
            );
            modelResponseObserver.onCompleted(1);
            modelResponseObserver.onCompleted(2);

            expect(onCompletedValues.length).toBe(1);
            expect(onCompletedValues[0]).toBe(undefined);
        }
    )",81,98,snuts
/test/response/ModelResponseObserver.spec.js,NonFunctionalStatement,"{'startLine':152,'endLine':152}","it(
        ""should call onError method max 1 time when no matter how many times onError is called on ModelResponseObserver"",
        function() {
            var onErrorValues = [];
            var modelResponseObserver = new ModelResponseObserver({
                onNext: function() {},
                onError: function(e) {
                    onErrorValues.push(e);
                }
            });
            modelResponseObserver.onError(1);
            modelResponseObserver.onError(2);

            expect(onErrorValues.length).toBe(1);
            expect(onErrorValues[0]).toBe(1);
        }
    )",147,163,snuts
/test/response/ModelResponseObserver.spec.js,NonFunctionalStatement,"{'startLine':170,'endLine':170}","it(
        ""should call onCompleted method max 1 time when no matter how many times onCompleted is called on ModelResponseObserver"",
        function() {
            var onCompletedValues = [];
            var modelResponseObserver = new ModelResponseObserver({
                onNext: function() {},
                onError: function() {},
                onCompleted: function(value) {
                    onCompletedValues.push(value);
                }
            });
            modelResponseObserver.onCompleted(1);
            modelResponseObserver.onCompleted(2);

            expect(onCompletedValues.length).toBe(1);
            expect(onCompletedValues[0]).toBe(undefined);
        }
    )",165,182,snuts
/test/response/ModelResponseObserver.spec.js,NonFunctionalStatement,"{'startLine':171,'endLine':171}","it(
        ""should call onCompleted method max 1 time when no matter how many times onCompleted is called on ModelResponseObserver"",
        function() {
            var onCompletedValues = [];
            var modelResponseObserver = new ModelResponseObserver({
                onNext: function() {},
                onError: function() {},
                onCompleted: function(value) {
                    onCompletedValues.push(value);
                }
            });
            modelResponseObserver.onCompleted(1);
            modelResponseObserver.onCompleted(2);

            expect(onCompletedValues.length).toBe(1);
            expect(onCompletedValues[0]).toBe(undefined);
        }
    )",165,182,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':43,'endLine':43}","it(
        ""should suppress onNext callback after ModelResponseObserver is onCompleted"",
        function() {
            var onNextValue;
            var modelResponseObserver = new ModelResponseObserver(function(
                value
            ) {
                onNextValue = value;
            });
            modelResponseObserver.onCompleted();
            modelResponseObserver.onNext(5);

            expect(onNextValue).toBe(undefined);
        }
    )",31,45,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':59,'endLine':59}","it(
        ""should suppress onNext callback after ModelResponseObserver is onError'ed"",
        function() {
            var onNextValue;
            var modelResponseObserver = new ModelResponseObserver(function(
                value
            ) {
                onNextValue = value;
            });
            modelResponseObserver.onError();
            modelResponseObserver.onNext(5);

            expect(onNextValue).toBe(undefined);
        }
    )",47,61,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':76,'endLine':76}","it(
        ""should call onError callback max 1 time when no matter how many times onError is called on ModelResponseObserver"",
        function() {
            var onErrorValues = [];
            var modelResponseObserver = new ModelResponseObserver(
                function() {},
                function(e) {
                    onErrorValues.push(e);
                }
            );
            modelResponseObserver.onError(1);
            modelResponseObserver.onError(2);

            expect(onErrorValues.length).toBe(1);
            expect(onErrorValues[0]).toBe(1);
        }
    )",63,79,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':95,'endLine':95}","it(
        ""should call onCompleted callback max 1 time when no matter how many times onCompleted is called on ModelResponseObserver"",
        function() {
            var onCompletedValues = [];
            var modelResponseObserver = new ModelResponseObserver(
                function() {},
                function() {},
                function(value) {
                    onCompletedValues.push(value);
                }
            );
            modelResponseObserver.onCompleted(1);
            modelResponseObserver.onCompleted(2);

            expect(onCompletedValues.length).toBe(1);
            expect(onCompletedValues[0]).toBe(undefined);
        }
    )",81,98,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':96,'endLine':96}","it(
        ""should call onCompleted callback max 1 time when no matter how many times onCompleted is called on ModelResponseObserver"",
        function() {
            var onCompletedValues = [];
            var modelResponseObserver = new ModelResponseObserver(
                function() {},
                function() {},
                function(value) {
                    onCompletedValues.push(value);
                }
            );
            modelResponseObserver.onCompleted(1);
            modelResponseObserver.onCompleted(2);

            expect(onCompletedValues.length).toBe(1);
            expect(onCompletedValues[0]).toBe(undefined);
        }
    )",81,98,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':127,'endLine':127}","it(
        ""should suppress onNext method after ModelResponseObserver is onCompleted"",
        function() {
            var onNextValue;
            var modelResponseObserver = new ModelResponseObserver({
                onNext: function(value) {
                    onNextValue = value;
                }
            });
            modelResponseObserver.onCompleted();
            modelResponseObserver.onNext(5);

            expect(onNextValue).toBe(undefined);
        }
    )",115,129,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':143,'endLine':143}","it(
        ""should suppress onNext method after ModelResponseObserver is onError'ed"",
        function() {
            var onNextValue;
            var modelResponseObserver = new ModelResponseObserver({
                onNext: function(value) {
                    onNextValue = value;
                }
            });
            modelResponseObserver.onError();
            modelResponseObserver.onNext(5);

            expect(onNextValue).toBe(undefined);
        }
    )",131,145,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':160,'endLine':160}","it(
        ""should call onError method max 1 time when no matter how many times onError is called on ModelResponseObserver"",
        function() {
            var onErrorValues = [];
            var modelResponseObserver = new ModelResponseObserver({
                onNext: function() {},
                onError: function(e) {
                    onErrorValues.push(e);
                }
            });
            modelResponseObserver.onError(1);
            modelResponseObserver.onError(2);

            expect(onErrorValues.length).toBe(1);
            expect(onErrorValues[0]).toBe(1);
        }
    )",147,163,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':179,'endLine':179}","it(
        ""should call onCompleted method max 1 time when no matter how many times onCompleted is called on ModelResponseObserver"",
        function() {
            var onCompletedValues = [];
            var modelResponseObserver = new ModelResponseObserver({
                onNext: function() {},
                onError: function() {},
                onCompleted: function(value) {
                    onCompletedValues.push(value);
                }
            });
            modelResponseObserver.onCompleted(1);
            modelResponseObserver.onCompleted(2);

            expect(onCompletedValues.length).toBe(1);
            expect(onCompletedValues[0]).toBe(undefined);
        }
    )",165,182,snuts
/test/response/ModelResponseObserver.spec.js,SubOptimalAssert,"{'startLine':180,'endLine':180}","it(
        ""should call onCompleted method max 1 time when no matter how many times onCompleted is called on ModelResponseObserver"",
        function() {
            var onCompletedValues = [];
            var modelResponseObserver = new ModelResponseObserver({
                onNext: function() {},
                onError: function() {},
                onCompleted: function(value) {
                    onCompletedValues.push(value);
                }
            });
            modelResponseObserver.onCompleted(1);
            modelResponseObserver.onCompleted(2);

            expect(onCompletedValues.length).toBe(1);
            expect(onCompletedValues[0]).toBe(undefined);
        }
    )",165,182,snuts
/test/lru/lru.splice.overwrite.spec.js,NonFunctionalStatement,"{'startLine':3,'endLine':3}",Unknown,,,snuts
/test/lru/lru.splice.expired.spec.js,NonFunctionalStatement,"{'startLine':4,'endLine':4}",Unknown,,,snuts
/test/lru/lru.promote.set.spec.js,NonFunctionalStatement,"{'startLine':3,'endLine':3}",Unknown,,,snuts
/test/lru/lru.promote.set.spec.js,VerboseStatement,"{'startLine':182,'endLine':229}","it('should promote references on a set.', function() {
        var model = new Model({
            cache: cacheGenerator(0, 1)
        });

        var root = model._root;
        var curr = root[__head];
        expect(curr[__key]).toBe('title');
        expect(curr.value).toEqual('Video 0');

        curr = curr[__next];
        expect(curr[__key]).toBe('item');
        expect(curr.value).toEqual(['videos', '0']);

        curr = curr[__next];
        expect(curr[__key]).toBe('0');
        expect(curr.value).toEqual(['lists', 'A']);

        curr = curr[__next];
        expect(curr[__key]).toBe('lolomo');
        expect(curr.value).toEqual(['lolomos', '1234']);
        expect(curr[__next]).toBeUndefined();

        model.
            set({
                path: ['lolomo', '0'],
                value: 'foo'
            }).
            subscribe();

        // new order to the list
        curr = root[__head];
        expect(curr[__key]).toBe('0');
        expect(curr.value).toEqual('foo');

        curr = curr[__next];
        expect(curr[__key]).toBe('lolomo');
        expect(curr.value).toEqual(['lolomos', '1234']);

        curr = curr[__next];
        expect(curr[__key]).toBe('title');
        expect(curr.value).toEqual('Video 0');

        curr = curr[__next];
        expect(curr[__key]).toBe('item');
        expect(curr.value).toEqual(['videos', '0']);
        expect(curr[__next]).toBeUndefined();
    })",182,229,snuts
/test/lru/lru.promote.get.spec.js,IdenticalTestDescription,"{'startLine':81,'endLine':104}","it('should promote the get item to the head toJSON.', function() {
        var model = new Model();
        model.set({json: {1: 'I am 1'}}).subscribe();
        model.set({json: {2: 'I am 2'}}).subscribe();
        model.set({json: {3: 'I am 3'}}).subscribe();

        expect(model._root[__head].value).toBe('I am 3');
        expect(model._root[__head][__next].value).toBe('I am 2');
        expect(model._root[__head][__next][__next].value).toBe('I am 1');
        getWithPathsAsPathMap(model, [['2']], [{}]);
        getWithPathsAsPathMap(model, [['1']], [{}]);
        var current = model._root[__head];
        expect(current.value).toBe('I am 1');
        current = current[__next];
        expect(current.value).toBe('I am 2');
        current = current[__next];
        expect(current.value).toBe('I am 3');
        expect(current[__next]).toBe(undefined);
        current = current[__prev];
        expect(current.value).toBe('I am 2');
        current = current[__prev];
        expect(current.value).toBe('I am 1');
        expect(current[__prev]).toBe(undefined);
    })",81,104,snuts
